name,highway,oneway,length,lanes,speed_kph,maxspeed,travel_time,geometry
Heavenly Place,residential,False,299.163,,40.2,,26.8,"LINESTRING (620132.5817792607 4401073.048571896, 620127.6752569751 4401068.975095028, 620121.6532351208 4401064.995180661, 620107.287297672 4401057.554122978, 620100.4716131284 4401055.005049085, 620097.3873587804 4401054.956784339, 620091.4040917378 4401053.975007256, 620020.7128430214 4401053.535284651, 620000.1546193385 4401052.99177379, 620001.8987286568 4400941.445269849, 620003.0355210158 4400929.028953177, 620005.7005868749 4400917.52468195, 620016.6083254416 4400894.048264956)"
Roe Road,residential,False,199.27799999999996,,40.2,,17.8,"LINESTRING (615780.8420584979 4399440.945829635, 615796.355418246 4399440.957730735, 615833.6241664311 4399441.963916606, 615858.3081054192 4399442.003273525, 615885.9778203989 4399442.975900326, 615901.1484210161 4399442.982840169, 615934.4737174375 4399444.041010181, 615944.1450324742 4399444.964151879, 615954.570800727 4399447.008860944, 615963.524737281 4399450.0305021, 615978.2224181563 4399456.946762988)"
Marlee Lane,residential,False,116.12200000000001,,40.2,,10.4,"LINESTRING (615755.0148674934 4399403.032998249, 615743.0331516685 4399404.129069177, 615726.4840076864 4399401.181945038, 615699.4224698507 4399399.086698826, 615680.1094461671 4399399.817068662, 615666.5500210962 4399400.956099981, 615653.5321390429 4399406.543953171, 615641.0528709855 4399411.085287027)"
Coast Range Lane,residential,False,208.899,,40.2,,18.7,"LINESTRING (615851.3428340536 4399542.922886315, 615788.2130196814 4399583.046606079, 615772.6015645779 4399623.665138302, 615756.2823094011 4399654.392591366, 615708.7861515364 4399683.762039625)"
Greg's Way,residential,False,178.153,,40.2,,16.0,"LINESTRING (617489.596882185 4400133.670090989, 617667.7661753056 4400145.391319626)"
Roe Road,residential,False,321.29,,40.2,,28.8,"LINESTRING (617489.596882185 4400133.670090989, 617496.2039471855 4400127.554249788, 617498.4860770795 4400124.036629472, 617501.9638505423 4400103.995753689, 617503.4869414765 4400088.476664302, 617507.3203256647 4400062.00223917, 617508.0207812324 4400033.037484846, 617508.1697528173 4400006.506667752, 617509.2583872125 4399996.975856505, 617521.4387325034 4399979.510575292, 617534.0407614625 4399962.495836068, 617555.2215897687 4399944.946366441, 617575.1407206426 4399937.036123008, 617586.2502582368 4399933.542701624, 617593.2917794806 4399932.651397849, 617595.2727494111 4399932.015637293, 617635.9040968212 4399925.977068044, 617662.5415149443 4399921.500505564)"
Roe Road,residential,False,474.361,,40.2,,42.5,"LINESTRING (617489.596882185 4400133.670090989, 617472.7280407036 4400149.509429308, 617469.6145739258 4400151.349078478, 617463.598071617 4400152.478205968, 617441.361204739 4400149.473579768, 617437.8617778422 4400148.531908837, 617430.2249942304 4400143.530334155, 617421.6296055274 4400133.962403229, 617416.9297987549 4400127.451526203, 617408.8459685323 4400112.45159707, 617404.5499780973 4400101.950288891, 617394.273134483 4400079.034626471, 617388.0216441065 4400067.504273277, 617379.2216692363 4400054.491738354, 617359.6670033711 4400032.988520782, 617348.8334209314 4400024.0525686, 617335.7737088064 4400014.971591834, 617300.2237722037 4399996.998665184, 617283.7900291332 4399989.975553404, 617262.0641309096 4399981.539439887, 617249.635484733 4399976.020799424, 617224.1478392578 4399966.972261761, 617201.4088419729 4399957.521703381, 617189.7292592091 4399953.457818768, 617135.0410465293 4399931.530014124, 617109.6388155753 4399922.483170677)"
Filbert Court,residential,False,90.801,,40.2,,8.1,"LINESTRING (617147.6630368822 4399840.133637407, 617143.5859763275 4399848.952782382, 617109.6388155753 4399922.483170677)"
Greg's Way,residential,False,178.153,,40.2,,16.0,"LINESTRING (617667.7661753056 4400145.391319626, 617489.596882185 4400133.670090989)"
Foster Road,residential,False,225.321,,40.2,,20.2,"LINESTRING (617667.7661753056 4400145.391319626, 617667.755345979 4400140.506394551, 617668.1280794655 4400132.962934588, 617668.9727897549 4400055.48584581, 617668.3397005101 4400018.507403647, 617669.5170827904 4399958.465130825, 617669.0374377493 4399945.024695977, 617665.854973472 4399928.989440929, 617662.5415149443 4399921.500505564)"
Foster Road,residential,False,119.77800000000002,,40.2,,10.7,"LINESTRING (617667.7661753056 4400145.391319626, 617667.5716345308 4400213.997003568, 617666.8959200467 4400224.533286516, 617666.7907511144 4400264.941960744)"
Roe Road,residential,False,227.09300000000002,,40.2,,20.3,"LINESTRING (617662.5415149443 4399921.500505564, 617671.0414181408 4399920.520606139, 617680.734119888 4399920.003068252, 617706.7894086521 4399919.958423803, 617717.9387739867 4399919.463265816, 617766.8449424631 4399921.545508379, 617791.5207501001 4399922.035077534, 617806.1611002757 4399923.036833846, 617858.0918034038 4399923.500809935, 617889.9549913633 4399924.767138666)"
Roe Road,residential,False,321.29,,40.2,,28.8,"LINESTRING (617662.5415149443 4399921.500505564, 617635.9040968212 4399925.977068044, 617595.2727494111 4399932.015637293, 617593.2917794806 4399932.651397849, 617586.2502582368 4399933.542701624, 617575.1407206426 4399937.036123008, 617555.2215897687 4399944.946366441, 617534.0407614625 4399962.495836068, 617521.4387325034 4399979.510575292, 617509.2583872125 4399996.975856505, 617508.1697528173 4400006.506667752, 617508.0207812324 4400033.037484846, 617507.3203256647 4400062.00223917, 617503.4869414765 4400088.476664302, 617501.9638505423 4400103.995753689, 617498.4860770795 4400124.036629472, 617496.2039471855 4400127.554249788, 617489.596882185 4400133.670090989)"
Foster Road,residential,False,261.491,,40.2,,23.4,"LINESTRING (617662.5415149443 4399921.500505564, 617656.7737767352 4399911.97564997, 617636.2922357634 4399889.458358968, 617630.9688342921 4399884.492038169, 617618.3971358639 4399871.532455426, 617606.6050737357 4399858.029751883, 617585.2425732641 4399837.053355354, 617546.9287704432 4399798.054735763, 617513.2679330513 4399763.01313768, 617503.8840184717 4399754.543234852, 617482.5413254491 4399732.235246832)"
Foster Road,residential,False,225.32099999999997,,40.2,,20.2,"LINESTRING (617662.5415149443 4399921.500505564, 617665.854973472 4399928.989440929, 617669.0374377493 4399945.024695977, 617669.5170827904 4399958.465130825, 617668.3397005101 4400018.507403647, 617668.9727897549 4400055.48584581, 617668.1280794655 4400132.962934588, 617667.755345979 4400140.506394551, 617667.7661753056 4400145.391319626)"
Roe Road,residential,False,70.868,,40.2,,6.3,"LINESTRING (617889.9549913633 4399924.767138666, 617960.9278098096 4399927.578055832)"
Palos Verde Lane,residential,False,197.683,,40.2,,17.7,"LINESTRING (617889.9549913633 4399924.767138666, 617896.6175334223 4399727.53616431)"
Roe Road,residential,False,227.093,,40.2,,20.3,"LINESTRING (617889.9549913633 4399924.767138666, 617858.0918034038 4399923.500809935, 617806.1611002757 4399923.036833846, 617791.5207501001 4399922.035077534, 617766.8449424631 4399921.545508379, 617717.9387739867 4399919.463265816, 617706.7894086521 4399919.958423803, 617680.734119888 4399920.003068252, 617671.0414181408 4399920.520606139, 617662.5415149443 4399921.500505564)"
Mirada Lane,residential,False,285.388,,40.2,,25.6,"LINESTRING (617482.5413254491 4399732.235246832, 617619.1557507878 4399598.219849494, 617619.8001269668 4399584.130545435, 617572.6202811927 4399536.336712704, 617573.2441767898 4399523.57930062)"
Foster Road,residential,False,65.635,,40.2,,5.9,"LINESTRING (617482.5413254491 4399732.235246832, 617466.0920027803 4399714.997954588, 617435.9376676022 4399686.005294704)"
Foster Road,residential,False,261.491,,40.2,,23.4,"LINESTRING (617482.5413254491 4399732.235246832, 617503.8840184717 4399754.543234852, 617513.2679330513 4399763.01313768, 617546.9287704432 4399798.054735763, 617585.2425732641 4399837.053355354, 617606.6050737357 4399858.029751883, 617618.3971358639 4399871.532455426, 617630.9688342921 4399884.492038169, 617636.2922357634 4399889.458358968, 617656.7737767352 4399911.97564997, 617662.5415149443 4399921.500505564)"
Roe Road,residential,False,70.868,,40.2,,6.3,"LINESTRING (617960.9278098096 4399927.578055832, 617889.9549913633 4399924.767138666)"
Freedom Court,residential,False,137.167,,40.2,,12.3,"LINESTRING (617960.9278098096 4399927.578055832, 617960.7604436355 4399790.646673474)"
Roe Road,residential,False,112.674,,40.2,,10.1,"LINESTRING (617960.9278098096 4399927.578055832, 618032.3118926447 4399930.395953306, 618073.7684417154 4399932.032575917)"
Palos Verde Lane,residential,False,197.683,,40.2,,17.7,"LINESTRING (617896.6175334223 4399727.53616431, 617889.9549913633 4399924.767138666)"
Roe Road,residential,False,147.462,,40.2,,13.2,"LINESTRING (618073.7684417154 4399932.032575917, 618119.9394054988 4399933.630937342, 618142.7249839839 4399934.42560732, 618171.078425422 4399935.417061693, 618221.4707720898 4399937.269741746)"
Roe Road,residential,False,112.674,,40.2,,10.1,"LINESTRING (618073.7684417154 4399932.032575917, 618032.3118926447 4399930.395953306, 617960.9278098096 4399927.578055832)"
Scottwood Road,residential,False,112.225,,40.2,,10.0,"LINESTRING (618073.7684417154 4399932.032575917, 618071.7047486259 4400010.490167619, 618069.9039672688 4400043.989742182)"
Scottwood Road,residential,False,328.179,,40.2,,29.4,"LINESTRING (618073.7684417154 4399932.032575917, 618073.8210211606 4399923.040972495, 618075.2722470289 4399889.980097496, 618075.2545023356 4399879.988256258, 618077.3089705586 4399818.849254175, 618078.5912353538 4399741.045771128, 618079.9567861669 4399707.983587177, 618080.2128253336 4399663.469550425, 618081.5688154257 4399614.309702772, 618081.8047135971 4399604.54380122)"
"['Roe Road', 'Casa Grande Road']",residential,False,244.146,,40.2,,21.9,"LINESTRING (618221.4707720898 4399937.269741746, 618228.2977033847 4399937.51919332, 618244.9087701098 4399938.552137361, 618291.7908356712 4399938.497223222, 618308.3316045688 4399938.530063579, 618324.6324235214 4399937.449065697, 618335.8589690351 4399937.511081195, 618411.1684940305 4399936.429684353, 618415.2533904811 4399941.643905954, 618416.6374602099 4399989.71368244)"
Roe Road,residential,False,147.46200000000002,,40.2,,13.2,"LINESTRING (618221.4707720898 4399937.269741746, 618171.078425422 4399935.417061693, 618142.7249839839 4399934.42560732, 618119.9394054988 4399933.630937342, 618073.7684417154 4399932.032575917)"
Buckboard Lane,residential,False,123.551,,40.2,,11.1,"LINESTRING (618221.4707720898 4399937.269741746, 618221.734879357 4399843.308591212, 618192.2591124813 4399842.266379721)"
Meadow Creek Place,residential,False,168.929,,40.2,,15.1,"LINESTRING (618069.9039672688 4400043.989742182, 618239.033232612 4400051.821650893)"
Scottwood Road,residential,False,25.469,,40.2,,2.3,"LINESTRING (618069.9039672688 4400043.989742182, 618069.8923534468 4400050.317558357, 618069.827487828 4400054.535223983, 618069.2217401682 4400069.402246838)"
Scottwood Road,residential,False,112.225,,40.2,,10.0,"LINESTRING (618069.9039672688 4400043.989742182, 618071.7047486259 4400010.490167619, 618073.7684417154 4399932.032575917)"
Scottwood Road,residential,False,13.01,,40.2,,1.2,"LINESTRING (618081.8047135971 4399604.54380122, 618082.030129549 4399591.558234678)"
Rosehill Road,residential,False,100.39399999999999,,40.2,,9.0,"LINESTRING (618081.8047135971 4399604.54380122, 618175.2157577404 4399598.675978441, 618181.4486228442 4399601.902602563)"
Scottwood Road,residential,False,328.17900000000003,,40.2,,29.4,"LINESTRING (618081.8047135971 4399604.54380122, 618081.5688154257 4399614.309702772, 618080.2128253336 4399663.469550425, 618079.9567861669 4399707.983587177, 618078.5912353538 4399741.045771128, 618077.3089705586 4399818.849254175, 618075.2545023356 4399879.988256258, 618075.2722470289 4399889.980097496, 618073.8210211606 4399923.040972495, 618073.7684417154 4399932.032575917)"
Highland Lane,residential,False,92.738,,40.2,,8.3,"LINESTRING (618150.1409004783 4400967.114140267, 618057.2442516641 4400964.019344934)"
Spring Lane,residential,False,114.297,,40.2,,10.2,"LINESTRING (618056.0241661165 4401048.906852013, 617941.5034663515 4401051.686699059)"
Scottwood Road,residential,False,102.24399999999999,,40.2,,9.2,"LINESTRING (618056.0241661165 4401048.906852013, 618056.225297719 4401067.028022849, 618059.3198825115 4401099.825828738, 618062.4246783017 4401131.957689834, 618064.7953664527 4401150.53410768)"
Scottwood Road,residential,False,85.048,,40.2,,7.6,"LINESTRING (618056.0241661165 4401048.906852013, 618057.3706126498 4400987.001934717, 618057.2442516641 4400964.019344934)"
Buschmann Road,residential,False,102.533,,40.2,,9.2,"LINESTRING (618060.1618652331 4400757.071920302, 617957.4176647929 4400754.992648393)"
Scottwood Road,residential,False,207.334,,40.2,,18.6,"LINESTRING (618060.1618652331 4400757.071920302, 618059.6000314311 4400836.496358728, 618057.6352563632 4400908.516556099, 618057.4313124373 4400938.4881722, 618057.2442516641 4400964.019344934)"
Scottwood Road,residential,False,100.702,,40.2,,9.0,"LINESTRING (618060.1618652331 4400757.071920302, 618067.1360124402 4400712.605641183, 618064.1581652218 4400657.16207049)"
Buschmann Road,residential,False,238.445,,40.2,,21.4,"LINESTRING (618060.1618652331 4400757.071920302, 618141.9666625964 4400757.720056755, 618156.7887073529 4400757.94821738, 618166.1206173397 4400758.535951772, 618193.2869224492 4400758.510168509, 618206.2189554446 4400759.042373431, 618273.0483845503 4400759.960869433, 618299.0837968816 4400761.02821121)"
Lancaster Drive,residential,False,102.747,,40.2,,9.2,"LINESTRING (620719.6808518482 4403332.511187524, 620721.9803830693 4403229.965372141)"
Lancaster Drive,residential,False,567.728,,40.2,,50.8,"LINESTRING (620719.6808518482 4403332.511187524, 620689.104353292 4403332.029941872, 620677.7882782511 4403332.517985167, 620673.4114752079 4403333.004212165, 620665.575554853 4403335.545385034, 620659.1030289675 4403338.552094024, 620654.4064228979 4403343.030001005, 620650.9718464352 4403348.971018133, 620649.802542906 4403352.505245459, 620648.3990838635 4403360.032490058, 620647.7280451468 4403370.013685521, 620646.2884536432 4403412.511496089, 620645.6669210972 4403457.464607597, 620646.6615945417 4403465.029580904, 620649.0982929595 4403473.505397038, 620653.4436620463 4403480.456970593, 620659.7885853376 4403485.552676333, 620663.5273526429 4403487.498834591, 620667.7869841132 4403489.009112568, 620682.7629290957 4403490.021911542, 620721.7426562549 4403489.969319092, 620767.3014569951 4403491.019705454, 620777.2626948367 4403489.511288743, 620784.8572953591 4403485.9672569, 620791.1899283435 4403480.960100392, 620792.9413267204 4403478.545256563, 620796.9073277578 4403471.502474903, 620798.2007952678 4403465.527792675, 620798.8353568352 4403446.997520302, 620800.2042584226 4403370.970684022, 620799.582032031 4403361.524220894, 620797.1541969944 4403352.493395389, 620794.6634195972 4403347.458283276, 620791.2287586035 4403342.519325042, 620783.9486546265 4403336.964706216, 620781.1362408544 4403336.032256422, 620775.0080082486 4403333.493315026, 620767.1423325406 4403332.481291953, 620719.6808518482 4403332.511187524)"
Lancaster Drive,residential,False,567.7280000000001,,40.2,,50.8,"LINESTRING (620719.6808518482 4403332.511187524, 620767.1423325406 4403332.481291953, 620775.0080082486 4403333.493315026, 620781.1362408544 4403336.032256422, 620783.9486546265 4403336.964706216, 620791.2287586035 4403342.519325042, 620794.6634195972 4403347.458283276, 620797.1541969944 4403352.493395389, 620799.582032031 4403361.524220894, 620800.2042584226 4403370.970684022, 620798.8353568352 4403446.997520302, 620798.2007952678 4403465.527792675, 620796.9073277578 4403471.502474903, 620792.9413267204 4403478.545256563, 620791.1899283435 4403480.960100392, 620784.8572953591 4403485.9672569, 620777.2626948367 4403489.511288743, 620767.3014569951 4403491.019705454, 620721.7426562549 4403489.969319092, 620682.7629290957 4403490.021911542, 620667.7869841132 4403489.009112568, 620663.5273526429 4403487.498834591, 620659.7885853376 4403485.552676333, 620653.4436620463 4403480.456970593, 620649.0982929595 4403473.505397038, 620646.6615945417 4403465.029580904, 620645.6669210972 4403457.464607597, 620646.2884536432 4403412.511496089, 620647.7280451468 4403370.013685521, 620648.3990838635 4403360.032490058, 620649.802542906 4403352.505245459, 620650.9718464352 4403348.971018133, 620654.4064228979 4403343.030001005, 620659.1030289675 4403338.552094024, 620665.575554853 4403335.545385034, 620673.4114752079 4403333.004212165, 620677.7882782511 4403332.517985167, 620689.104353292 4403332.029941872, 620719.6808518482 4403332.511187524)"
Lancaster Drive,residential,False,102.747,,40.2,,9.2,"LINESTRING (620721.9803830693 4403229.965372141, 620719.6808518482 4403332.511187524)"
Bille Road,tertiary,False,22.57,,48.3,30 mph,1.7,"LINESTRING (620721.9803830693 4403229.965372141, 620711.7076716975 4403229.470619391, 620699.3706350283 4403229.498489388)"
Bille Road,tertiary,False,130.27100000000002,,48.3,30 mph,9.7,"LINESTRING (620721.9803830693 4403229.965372141, 620759.4179982503 4403229.999665853, 620783.3894017927 4403231.043267672, 620827.5880967074 4403231.517435012, 620852.5033891127 4403232.465104334)"
Alamo Lane,residential,False,204.736,,40.2,,18.3,"LINESTRING (620699.3706350283 4403229.498489388, 620699.3316239095 4403025.111060905)"
Bille Road,tertiary,False,113.56000000000002,,48.3,30 mph,8.5,"LINESTRING (620699.3706350283 4403229.498489388, 620689.3478850133 4403229.451778379, 620668.4598608299 4403228.456983787, 620659.2062110555 4403228.533432603, 620650.2199871039 4403227.947982899, 620639.1676960741 4403227.996160805, 620593.5286751506 4403226.501256978, 620585.6384403976 4403227.043310758)"
Bille Road,tertiary,False,22.57,,48.3,30 mph,1.7,"LINESTRING (620699.3706350283 4403229.498489388, 620711.7076716975 4403229.470619391, 620721.9803830693 4403229.965372141)"
Bille Road,tertiary,False,10.94,,48.3,30 mph,0.8,"LINESTRING (620852.5033891127 4403232.465104334, 620863.4682881283 4403232.52687613)"
Bille Road,tertiary,False,130.271,,48.3,30 mph,9.7,"LINESTRING (620852.5033891127 4403232.465104334, 620827.5880967074 4403231.517435012, 620783.3894017927 4403231.043267672, 620759.4179982503 4403229.999665853, 620721.9803830693 4403229.965372141)"
Sawmill Road,residential,False,60.935,,40.2,,5.5,"LINESTRING (620852.5033891127 4403232.465104334, 620852.9493824333 4403204.162145555, 620853.5474848242 4403171.642842055)"
Bandtail Lane,residential,False,147.00900000000001,,40.2,,13.2,"LINESTRING (621622.9230067226 4402024.946295827, 621535.7503170391 4402025.296820552, 621475.5918201169 4402024.166464133)"
Kibler Road,residential,False,48.255,,40.2,,4.3,"LINESTRING (621475.6045093462 4402029.317978477, 621475.7157568552 4402077.491183805)"
Kibler Road,residential,False,5.16,,40.2,,0.5,"LINESTRING (621475.6045093462 4402029.317978477, 621475.5918201169 4402024.166464133)"
Elliott Road,residential,False,153.841,,40.2,,13.8,"LINESTRING (621475.6045093462 4402029.317978477, 621434.5523774241 4402029.356431098, 621390.0873516127 4402034.436905479, 621322.3518257162 4402043.768036602)"
Red Hill Way,residential,False,325.438,,40.2,,29.1,"LINESTRING (618020.0735747146 4403639.310509623, 618240.6904889084 4403639.567305143, 618241.6370741583 4403590.955932825, 618298.3792423588 4403590.565459087)"
Graham Road,residential,False,33.816,,40.2,,3.0,"LINESTRING (618020.0735747146 4403639.310509623, 618020.2982834878 4403646.974215347, 618019.3829817364 4403673.049376944)"
Graham Road,residential,False,57.266999999999996,,40.2,,5.1,"LINESTRING (618020.0735747146 4403639.310509623, 618020.9178284061 4403634.549726002, 618023.0451287944 4403590.952364334, 618023.8635321842 4403582.305550899)"
Wall Lane,residential,False,406.696,,40.2,,36.4,"LINESTRING (618298.3792423588 4403590.565459087, 618304.5472879929 4403184.611602043)"
,residential,False,137.795,,40.2,,12.3,"LINESTRING (618298.3792423588 4403590.565459087, 618436.4836540972 4403591.464893441)"
Red Hill Way,residential,False,325.438,,40.2,,29.1,"LINESTRING (618298.3792423588 4403590.565459087, 618241.6370741583 4403590.955932825, 618240.6904889084 4403639.567305143, 618020.0735747146 4403639.310509623)"
Graham Road,residential,False,68.593,,40.2,,6.1,"LINESTRING (618019.3829817364 4403673.049376944, 618015.5008226297 4403736.047901259, 618013.7950233851 4403741.128480482)"
Graham Road,residential,False,33.816,,40.2,,3.0,"LINESTRING (618019.3829817364 4403673.049376944, 618020.2982834878 4403646.974215347, 618020.0735747146 4403639.310509623)"
Ashland Lane,residential,False,91.345,,40.2,,8.2,"LINESTRING (618019.3829817364 4403673.049376944, 618003.9636506768 4403673.034114039, 617995.0635094733 4403672.453085271, 617985.118562107 4403672.966171792, 617977.8439480031 4403672.521192039, 617956.2258142316 4403674.520000081, 617936.2042015804 4403678.54174743, 617928.6351074701 4403680.534681906)"
Meyers Lane,residential,False,422.132,,40.2,,37.8,"LINESTRING (618023.8635321842 4403582.305550899, 617600.803739276 4403577.437935067)"
Graham Road,residential,False,57.266999999999996,,40.2,,5.1,"LINESTRING (618023.8635321842 4403582.305550899, 618023.0451287944 4403590.952364334, 618020.9178284061 4403634.549726002, 618020.0735747146 4403639.310509623)"
Graham Road,residential,False,175.354,,40.2,,15.7,"LINESTRING (618023.8635321842 4403582.305550899, 618023.5941745392 4403571.976725051, 618024.2047173484 4403549.005382529, 618028.5369334203 4403473.468762574, 618030.0532548346 4403441.740938412, 618031.6945190744 4403407.461623785)"
Vista Knolls Drive,residential,False,74.524,,40.2,,6.7,"LINESTRING (621105.8320758741 4402901.514869699, 621105.1218353065 4402827.12050236)"
Redwood Lane,residential,False,102.154,,40.2,,9.1,"LINESTRING (621105.8320758741 4402901.514869699, 621141.4656308721 4402901.96655927, 621192.4957512349 4402903.993909132, 621208.1738247453 4402904.01960779)"
Vista Knolls Drive,residential,False,155.79500000000002,,40.2,,14.0,"LINESTRING (621105.8320758741 4402901.514869699, 621105.7175038485 4402968.457906535, 621104.735867948 4403036.05337782, 621104.8328958399 4403057.03762648)"
Redwood Lane,residential,False,102.154,,40.2,,9.1,"LINESTRING (621208.1738247453 4402904.01960779, 621192.4957512349 4402903.993909132, 621141.4656308721 4402901.96655927, 621105.8320758741 4402901.514869699)"
Maxwood Drive,residential,False,247.659,,40.2,,22.2,"LINESTRING (621208.1738247453 4402904.01960779, 621208.0267870142 4402972.960519449, 621206.9811233869 4402979.494157805, 621206.4560991464 4402991.031910816, 621207.1410248887 4402996.482700479, 621206.349980062 4403014.011314463, 621204.8374737047 4403022.980009558, 621206.0819123224 4403025.5531287, 621205.9711161741 4403037.985586244, 621205.4797128974 4403041.974530528, 621203.1492813553 4403048.487866669, 621200.165210771 4403052.992519463, 621195.4838953528 4403056.471176315, 621192.2115940836 4403057.529666247, 621184.4854087156 4403058.517783656, 621168.6521306077 4403057.490491942, 621104.8328958399 4403057.03762648)"
Maxwood Drive,residential,False,75.169,,40.2,,6.7,"LINESTRING (621208.1738247453 4402904.01960779, 621208.8546478089 4402855.514761061, 621209.5308016327 4402828.991741049)"
Maxwood Drive,residential,False,247.65900000000002,,40.2,,22.2,"LINESTRING (621104.8328958399 4403057.03762648, 621168.6521306077 4403057.490491942, 621184.4854087156 4403058.517783656, 621192.2115940836 4403057.529666247, 621195.4838953528 4403056.471176315, 621200.165210771 4403052.992519463, 621203.1492813553 4403048.487866669, 621205.4797128974 4403041.974530528, 621205.9711161741 4403037.985586244, 621206.0819123224 4403025.5531287, 621204.8374737047 4403022.980009558, 621206.349980062 4403014.011314463, 621207.1410248887 4402996.482700479, 621206.4560991464 4402991.031910816, 621206.9811233869 4402979.494157805, 621208.0267870142 4402972.960519449, 621208.1738247453 4402904.01960779)"
Vista Knolls Drive,residential,False,180.252,,40.2,,16.1,"LINESTRING (621104.8328958399 4403057.03762648, 621103.5940020013 4403173.477705128, 621101.9063127319 4403236.954319881)"
Vista Knolls Drive,residential,False,155.79500000000002,,40.2,,14.0,"LINESTRING (621104.8328958399 4403057.03762648, 621104.735867948 4403036.05337782, 621105.7175038485 4402968.457906535, 621105.8320758741 4402901.514869699)"
Queen Drive,residential,False,95.197,,40.2,,8.5,"LINESTRING (618187.4705772757 4401876.147274586, 618187.6346667007 4401971.181087164)"
Queen Drive,residential,False,72.612,,40.2,,6.5,"LINESTRING (618187.4705772757 4401876.147274586, 618188.1586727524 4401803.663223469)"
Windsor Drive,residential,False,50.032,,40.2,,4.5,"LINESTRING (618187.4705772757 4401876.147274586, 618197.0393071488 4401877.95994307, 618224.1142826601 4401878.044028535, 618228.5790760609 4401877.446718721, 618237.4041865971 4401877.471693414)"
Violet Way,residential,False,47.611999999999995,,40.2,,4.3,"LINESTRING (618235.7712504086 4401805.506951374, 618202.9547609739 4401805.445399452, 618188.1586727524 4401803.663223469)"
Deerwood Lane,residential,False,230.14,,40.2,,20.6,"LINESTRING (622321.0415021596 4400552.961546888, 622136.7299142893 4400550.914790069, 622119.6781487004 4400593.83018257)"
Pentz Road,tertiary,False,82.77199999999999,,56.3,35 mph,5.3,"LINESTRING (622321.0415021596 4400552.961546888, 622318.8705901616 4400587.010059672, 622314.757946413 4400635.349199468)"
Pentz Road,tertiary,False,80.327,,56.3,35 mph,5.1,"LINESTRING (622321.0415021596 4400552.961546888, 622321.2335117817 4400535.53448388, 622319.2740864662 4400502.530353704, 622317.9766970548 4400492.517890457, 622316.6600434991 4400472.957411432)"
York Towne Manor,residential,False,181.951,,40.2,,16.3,"LINESTRING (622321.0415021596 4400552.961546888, 622332.2921030917 4400551.475542534, 622341.6329839071 4400551.513395133, 622345.9099038857 4400552.025642976, 622362.4008785409 4400560.503982549, 622368.3436148254 4400564.040336108, 622374.3897205482 4400566.468143241, 622380.4499793521 4400568.008021513, 622392.3470766018 4400568.97485147, 622429.2838986157 4400569.008799682, 622436.413022231 4400568.012311854, 622443.1296835478 4400566.010071439, 622446.1532638281 4400564.504023591, 622451.8736442704 4400560.487538583, 622454.2277254362 4400557.971633746, 622457.9218987064 4400552.035489595, 622459.1709982466 4400548.946858061, 622460.9104748672 4400541.980351178, 622461.2950087405 4400533.993048269, 622461.3018082085 4400517.451181825)"
Deerwood Lane,residential,False,230.14,,40.2,,20.6,"LINESTRING (622119.6781487004 4400593.83018257, 622136.7299142893 4400550.914790069, 622321.0415021596 4400552.961546888)"
Siler Way,residential,False,139.103,,40.2,,12.5,"LINESTRING (622314.757946413 4400635.349199468, 622454.1452666958 4400638.348780226)"
Pentz Road,tertiary,False,96.561,,56.3,35 mph,6.2,"LINESTRING (622314.757946413 4400635.349199468, 622307.7410978889 4400731.491647717)"
Pentz Road,tertiary,False,82.77199999999999,,56.3,35 mph,5.3,"LINESTRING (622314.757946413 4400635.349199468, 622318.8705901616 4400587.010059672, 622321.0415021596 4400552.961546888)"
Pentz Road,tertiary,False,80.327,,56.3,35 mph,5.1,"LINESTRING (622316.6600434991 4400472.957411432, 622317.9766970548 4400492.517890457, 622319.2740864662 4400502.530353704, 622321.2335117817 4400535.53448388, 622321.0415021596 4400552.961546888)"
Pentz Road,tertiary,False,105.952,,56.3,35 mph,6.8,"LINESTRING (622316.6600434991 4400472.957411432, 622315.2657534727 4400447.511643312, 622314.2735148811 4400412.968654378, 622311.7213005387 4400379.511010284, 622309.7702483734 4400367.489779168)"
Lillian Avenue,residential,False,201.98100000000002,,40.2,,18.1,"LINESTRING (622316.6600434991 4400472.957411432, 622299.6740253846 4400474.019001637, 622288.9621596483 4400473.959362322, 622274.9838167289 4400474.51382377, 622238.5606532071 4400474.488814863, 622229.1410717577 4400474.00575877, 622202.128661374 4400475.018937157, 622167.3493456149 4400474.021257526, 622147.7231563346 4400474.041986224, 622137.252445708 4400474.985573881, 622114.3615660432 4400475.509541626)"
York Towne Manor,residential,False,181.95100000000002,,40.2,,16.3,"LINESTRING (622461.3018082085 4400517.451181825, 622461.2950087405 4400533.993048269, 622460.9104748672 4400541.980351178, 622459.1709982466 4400548.946858061, 622457.9218987064 4400552.035489595, 622454.2277254362 4400557.971633746, 622451.8736442704 4400560.487538583, 622446.1532638281 4400564.504023591, 622443.1296835478 4400566.010071439, 622436.413022231 4400568.012311854, 622429.2838986157 4400569.008799682, 622392.3470766018 4400568.97485147, 622380.4499793521 4400568.008021513, 622374.3897205482 4400566.468143241, 622368.3436148254 4400564.040336108, 622362.4008785409 4400560.503982549, 622345.9099038857 4400552.025642976, 622341.6329839071 4400551.513395133, 622332.2921030917 4400551.475542534, 622321.0415021596 4400552.961546888)"
