y,x,street_count,lon,lat,highway,geometry
4401413.318268354,620592.471034791,1,-121.592306,39.754105,,POINT (620592.471034791 4401413.318268354)
4401336.370419818,620471.5693844737,3,-121.593731,39.753429,,POINT (620471.5693844737 4401336.370419818)
4401100.090240878,622294.5832096157,3,-121.572501,39.751041,,POINT (622294.5832096157 4401100.090240878)
4401407.665872921,622137.4070489942,3,-121.574278,39.753834,,POINT (622137.4070489942 4401407.665872921)
4401392.266719077,622299.7818592124,3,-121.572386,39.753672,,POINT (622299.7818592124 4401392.266719077)
4401071.0062960945,622294.7895736434,3,-121.572504,39.750779,,POINT (622294.7895736434 4401071.006296095)
4401540.23405273,622117.1306618722,3,-121.57449,39.755031,,POINT (622117.1306618722 4401540.23405273)
4401406.009811063,622019.3498315156,1,-121.575656,39.753836,,POINT (622019.3498315156 4401406.009811063)
4401640.859029062,622091.7933252762,3,-121.574767,39.755941,,POINT (622091.7933252762 4401640.859029062)
4401547.494773021,622301.1640016855,4,-121.572341,39.75507,,POINT (622301.1640016855 4401547.494773021)
4402362.65454466,617350.3490216736,3,-121.629972,39.763109,,POINT (617350.3490216736 4402362.65454466)
4401961.037655403,616989.7697050539,1,-121.634252,39.759541,,POINT (616989.7697050539 4401961.037655403)
4402005.99877339,617171.5874415077,1,-121.632122,39.759921,,POINT (617171.5874415077 4402005.99877339)
4402333.462319738,616892.5860096577,1,-121.63532,39.762909,,POINT (616892.5860096577 4402333.462319738)
4402582.539502644,617514.4820894303,3,-121.628017,39.765067,,POINT (617514.4820894303 4402582.539502644)
4402414.996005322,617172.1951971735,1,-121.632042,39.763605,,POINT (617172.1951971735 4402414.996005322)
4402574.537555844,617438.5242129792,3,-121.628905,39.7650054,,POINT (617438.5242129792 4402574.537555844)
4402451.040255079,619458.8207841254,1,-121.605347,39.763612,,POINT (619458.8207841254 4402451.040255079)
4402547.483195635,619413.966033156,1,-121.605853,39.764487,,POINT (619413.966033156 4402547.483195635)
4399588.320694406,616693.9038892209,1,-121.638126,39.738209,,POINT (616693.9038892209 4399588.320694406)
4400143.233289433,622088.2018018271,1,-121.5750869,39.7424518,,POINT (622088.2018018271 4400143.233289433)
4400141.2017129855,622270.2740110448,3,-121.5729629,39.7424074,,POINT (622270.2740110448 4400141.201712986)
4402497.139018941,617252.9247545134,1,-121.6310851,39.7643338,,POINT (617252.9247545134 4402497.139018941)
4402553.03553221,617276.8393908432,4,-121.630796,39.764834,,POINT (617276.8393908432 4402553.03553221)
4404450.134077553,621432.4615218939,4,-121.5819423,39.7813395,,POINT (621432.4615218939 4404450.134077553)
4404442.959261589,621242.1838833606,1,-121.584165,39.781302,,POINT (621242.1838833606 4404442.959261589)
4404564.628442331,621450.6401493545,1,-121.5817089,39.7823682,,POINT (621450.6401493545 4404564.628442331)
4404460.587192759,621635.9382909758,4,-121.5795649,39.7814046,,POINT (621635.9382909758 4404460.587192759)
4404326.54733259,621434.6160837318,3,-121.58194,39.780226,,POINT (621434.6160837318 4404326.54733259)
4400264.941960744,617666.7907511144,3,-121.626654,39.74417,,POINT (617666.7907511144 4400264.941960744)
4400263.180693357,617501.0699964131,1,-121.628588,39.744177,,POINT (617501.0699964131 4400263.180693357)
4400303.6898340965,617671.321777507,3,-121.6265942,39.7445184,,POINT (617671.321777507 4400303.689834096)
4402437.554727119,618855.08146399,3,-121.612396,39.763575,,POINT (618855.08146399 4402437.554727119)
4402493.336734451,619030.1997529763,3,-121.610342,39.764053,,POINT (619030.1997529763 4402493.336734451)
4402490.275140825,619111.8984723664,1,-121.609389,39.764014,,POINT (619111.8984723664 4402490.275140825)
4399666.502905032,615962.9123802282,3,-121.646641,39.739013,,POINT (615962.9123802282 4399666.502905032)
4399813.461467377,615799.3082840962,1,-121.648524,39.740359,,POINT (615799.3082840962 4399813.461467377)
4399611.520731711,615906.575320185,3,-121.647308,39.7385254,,POINT (615906.575320185 4399611.520731711)
4399591.544748802,618069.6024124735,1,-121.6220747,39.7380486,,POINT (618069.6024124735 4399591.544748802)
4399591.558234678,618082.030129549,3,-121.6219297,39.738047,,POINT (618082.030129549 4399591.558234678)
4399873.200731754,620489.4793051202,3,-121.59379,39.740247,,POINT (620489.4793051202 4399873.200731754)
4399769.858323234,620490.501150008,3,-121.593797,39.739316,,POINT (620490.5011500081 4399769.858323234)
4399885.562236457,620640.3885734732,3,-121.592027,39.740337,,POINT (620640.3885734732 4399885.562236457)
4399914.492227214,620489.0027012011,3,-121.593788,39.740619,,POINT (620489.0027012011 4399914.492227214)
4399938.805149307,620715.145964503,1,-121.591145,39.740806,,POINT (620715.1459645031 4399938.805149307)
4399888.734663934,620771.5578025935,1,-121.590496,39.740347,,POINT (620771.5578025935 4399888.734663934)
4399774.305590354,620710.0185777171,1,-121.591235,39.739325,,POINT (620710.0185777171 4399774.305590354)
4399603.519277639,620488.3974090656,4,-121.593852,39.737818,,POINT (620488.3974090656 4399603.519277639)
4401889.983043943,621300.5430040506,1,-121.583955,39.758298,,POINT (621300.5430040506 4401889.983043943)
4399086.6160995625,615657.0906619729,3,-121.6503111,39.7338311,,POINT (615657.0906619729 4399086.616099562)
4399078.899198896,615463.7159505095,1,-121.6525685,39.7337878,,POINT (615463.7159505095 4399078.899198896)
4404436.039196686,620337.9224256957,3,-121.594723,39.781368,,POINT (620337.9224256957 4404436.039196686)
4404230.611137535,620384.747586878,1,-121.594214,39.779511,,POINT (620384.747586878 4404230.611137535)
4404583.32578728,620335.6104614541,3,-121.594723,39.782695,,POINT (620335.6104614541 4404583.32578728)
4404556.394249239,620239.4991716561,1,-121.59585,39.782466,,POINT (620239.4991716561 4404556.394249239)
4400415.155863918,617449.8088984806,1,-121.629159,39.745553,,POINT (617449.8088984806 4400415.155863918)
4400409.938073915,617406.2672733106,1,-121.629668,39.745512,,POINT (617406.2672733106 4400409.938073915)
4400654.456148166,617663.8194561723,3,-121.626619,39.747679,,POINT (617663.8194561723 4400654.456148166)
4400546.725888977,617559.5470610192,1,-121.627855,39.746723,,POINT (617559.5470610192 4400546.725888977)
4400700.957547484,617662.8495146752,3,-121.626622,39.748098,,POINT (617662.8495146752 4400700.957547484)
4400560.553608504,617665.0018332036,3,-121.626622,39.746833,,POINT (617665.0018332036 4400560.553608504)
4404717.020918021,620535.2270859396,3,-121.592368,39.783871,,POINT (620535.2270859396 4404717.020918021)
4401436.1540536955,621463.1614165548,1,-121.582141,39.754187,,POINT (621463.1614165548 4401436.154053695)
4401507.440602754,621463.9182478532,3,-121.582119,39.754829,,POINT (621463.9182478532 4401507.440602754)
4401627.045633201,621480.2768071471,4,-121.581906,39.755904,,POINT (621480.2768071471 4401627.045633201)
4401508.766196915,621554.643510566,1,-121.58106,39.754828,,POINT (621554.643510566 4401508.766196915)
4401625.412448197,621398.1267570392,3,-121.582865,39.755901,,POINT (621398.1267570392 4401625.412448197)
4401628.499390201,621642.1206936983,3,-121.580017,39.755894,,POINT (621642.1206936983 4401628.499390201)
4401723.491851415,621352.1029534453,1,-121.583384,39.756791,,POINT (621352.1029534453 4401723.491851415)
4401830.7141133575,621357.6905550275,1,-121.583299,39.757756,,POINT (621357.6905550275 4401830.714113357)
4401936.904602075,621627.6346895335,1,-121.580129,39.758674,,POINT (621627.6346895335 4401936.904602075)
4402077.491183805,621475.7157568552,3,-121.581876,39.759962,,POINT (621475.7157568552 4402077.491183805)
4402141.649913311,621475.0426414866,3,-121.581872,39.76054,,POINT (621475.0426414866 4402141.649913311)
4402079.521657354,621610.8932113039,1,-121.580298,39.759961,,POINT (621610.8932113039 4402079.521657354)
4402138.677282717,621700.7801179939,1,-121.579238,39.760481,,POINT (621700.7801179939 4402138.677282717)
4402228.783970809,621474.0057216857,3,-121.581868,39.761325,,POINT (621474.0057216857 4402228.783970809)
4402228.604148776,621378.4726652676,1,-121.582983,39.761337,,POINT (621378.4726652676 4402228.604148776)
4402270.3098607045,621474.2907075708,3,-121.581857,39.761699,,POINT (621474.2907075708 4402270.309860704)
4402275.5683074435,621602.9874449736,1,-121.580354,39.761728,,POINT (621602.9874449736 4402275.568307444)
4402443.7534143645,621672.3785318439,1,-121.579513,39.763233,,POINT (621672.3785318439 4402443.753414365)
4402538.869067388,621558.5446401626,1,-121.580824,39.764106,,POINT (621558.5446401626 4402538.869067388)
4402822.340502999,621567.932009894,1,-121.580662,39.766658,,POINT (621567.9320098941 4402822.340502999)
4402774.141041829,617633.0154203485,3,-121.6265992,39.7667765,,POINT (617633.0154203485 4402774.141041829)
4404031.015689575,620392.9355955921,3,-121.594155,39.777712,,POINT (620392.9355955921 4404031.015689575)
4404184.803347612,620352.1451307407,1,-121.594603,39.779103,,POINT (620352.1451307407 4404184.803347612)
4404030.783578789,620335.7172438065,3,-121.594823,39.777718,,POINT (620335.7172438065 4404030.783578789)
4404032.998650393,620490.9014364714,3,-121.593011,39.777716,,POINT (620490.9014364714 4404032.998650393)
4400389.335066504,620481.4988309377,3,-121.5937886,39.7448972,,POINT (620481.4988309377 4400389.335066504)
4400452.2339026015,620889.3605646645,3,-121.589018,39.745406,,POINT (620889.3605646645 4400452.233902602)
4399427.020451341,622008.3828259798,1,-121.576151,39.736012,,POINT (622008.3828259798 4399427.020451341)
4399506.533261435,621925.9490991815,3,-121.577098,39.73674,,POINT (621925.9490991815 4399506.533261435)
4406442.88909161,621565.2511430238,3,-121.580023,39.79927,,POINT (621565.2511430238 4406442.88909161)
4406491.450173793,621617.0604775304,1,-121.579409,39.7997,,POINT (621617.0604775304 4406491.450173793)
4406369.272760496,621592.6239181828,3,-121.579717,39.798603,,POINT (621592.6239181828 4406369.272760496)
4403977.995148933,622408.302317018,3,-121.570638,39.776947,,POINT (622408.302317018 4403977.995148933)
4403974.489539082,622174.582662198,1,-121.573367,39.776949,,POINT (622174.582662198 4403974.489539082)
4403943.479286516,622409.024671008,3,-121.570636,39.776636,,POINT (622409.024671008 4403943.479286516)
4399729.953546388,618177.343523625,3,-121.6207928,39.7392804,,POINT (618177.3435236251 4399729.953546388)
4399748.059897474,618177.304814439,1,-121.62079,39.7394435,,POINT (618177.304814439 4399748.059897474)
4399734.341421185,618341.8531412696,3,-121.6188726,39.7392971,,POINT (618341.8531412696 4399734.341421185)
4399601.902602563,618181.4486228442,3,-121.6207679,39.7381264,,POINT (618181.4486228442 4399601.902602563)
4399649.929061971,618344.3627107562,1,-121.6188585,39.7385364,,POINT (618344.3627107562 4399649.929061971)
4399840.785021316,618445.5209477337,1,-121.6176439,39.7402415,,POINT (618445.5209477337 4399840.785021316)
4401736.992611275,617570.0201902472,3,-121.62752,39.757443,,POINT (617570.0201902472 4401736.992611275)
4401739.453083271,617505.9753837772,3,-121.628267,39.757474,,POINT (617505.9753837772 4401739.453083271)
4401834.830476488,617412.5753278527,3,-121.62934,39.758346,,POINT (617412.5753278527 4401834.830476488)
4401950.557841662,617410.5816007578,1,-121.6293426,39.7593887,,POINT (617410.5816007578 4401950.557841662)
4403537.979520455,618576.0630269588,1,-121.615454,39.773526,,POINT (618576.0630269588 4403537.979520455)
4399450.987730266,620311.9083555945,1,-121.595939,39.736469,,POINT (620311.9083555945 4399450.987730266)
4399595.499775994,620423.0398928949,3,-121.594616,39.737755,,POINT (620423.0398928949 4399595.499775994)
4400771.794343394,618877.338099898,3,-121.6124374,39.7485675,,POINT (618877.338099898 4400771.794343394)
4399095.121301356,615769.1707310919,1,-121.649002,39.7338925,turning_circle,POINT (615769.1707310919 4399095.121301356)
4404325.489963997,621381.8668778087,1,-121.582556,39.780224,,POINT (621381.8668778087 4404325.489963997)
4404225.5471191015,621436.3871605468,3,-121.581938,39.779316,,POINT (621436.3871605468 4404225.547119102)
4403013.541719625,619021.2707902588,1,-121.610352,39.76874,,POINT (619021.2707902588 4403013.541719625)
4403198.969278134,619137.3891417307,3,-121.608963,39.770394,,POINT (619137.3891417307 4403198.969278134)
4403199.485934494,619242.0701508962,3,-121.607741,39.770384,,POINT (619242.0701508962 4403199.485934494)
4402191.524299054,622412.6548606954,1,-121.57092,39.760855,,POINT (622412.6548606954 4402191.524299054)
4402082.805260997,622236.6796946471,3,-121.572994,39.759901,,POINT (622236.6796946471 4402082.805260997)
4404741.038394108,622157.6565771361,1,-121.573422,39.783856,,POINT (622157.6565771361 4404741.038394108)
4405077.480585121,622028.3579146636,3,-121.574869,39.786905,,POINT (622028.3579146636 4405077.480585121)
4403679.19936995,619932.6964348567,1,-121.599592,39.774608,,POINT (619932.6964348567 4403679.19936995)
4403705.476340349,619930.4864908683,3,-121.599613,39.774845,,POINT (619930.4864908683 4403705.476340349)
4404017.180747219,619928.0954616294,3,-121.599584,39.777653,,POINT (619928.0954616294 4404017.180747219)
4404015.531368409,619836.8060469616,3,-121.60065,39.777651,,POINT (619836.8060469616 4404015.531368409)
4400160.319855832,620710.1202306773,1,-121.591163,39.742802,,POINT (620710.1202306773 4400160.319855832)
4401362.943519067,619011.2850103108,1,-121.6107674,39.7538736,,POINT (619011.2850103108 4401362.943519067)
4402455.414983783,621973.2735702146,3,-121.575999,39.763295,,POINT (621973.2735702146 4402455.414983783)
4402551.675003213,621973.6279603308,1,-121.575977,39.764162,,POINT (621973.6279603308 4402551.675003213)
4402457.6245505335,622105.1860144417,3,-121.574459,39.763296,,POINT (622105.1860144417 4402457.624550533)
4402560.95480916,621928.8416273999,1,-121.576498,39.764252,,POINT (621928.8416273999 4402560.95480916)
4399395.847335883,619781.6077171413,1,-121.602136,39.736047,,POINT (619781.6077171413 4399395.847335883)
4399973.504391309,619932.7819467856,3,-121.600267,39.741229,,POINT (619932.7819467856 4399973.504391309)
4402619.479698938,621908.9764636047,1,-121.576719,39.764782,,POINT (621908.9764636047 4402619.479698938)
4402494.511261313,622099.9721649103,3,-121.574513,39.763629,,POINT (622099.9721649103 4402494.511261313)
4399909.196342848,620384.9509650824,1,-121.595003,39.740586,,POINT (620384.9509650824 4399909.196342848)
4399991.081688437,620488.143535919,4,-121.593784,39.741309,,POINT (620488.143535919 4399991.081688437)
4401612.5445186505,620497.2247475241,3,-121.593381,39.755913,,POINT (620497.2247475241 4401612.544518651)
4401831.30226114,620491.2274078552,1,-121.5934109,39.7578843,,POINT (620491.2274078552 4401831.30226114)
4401614.021618732,620598.3142737813,3,-121.592201,39.755912,,POINT (620598.3142737813 4401614.021618732)
4403392.307204791,619233.760730711,3,-121.607803,39.772122,,POINT (619233.760730711 4403392.307204791)
4403393.252882492,619320.9733193038,1,-121.6067848,39.7721183,,POINT (619320.9733193038 4403393.252882492)
4404013.54395037,619631.3352098347,4,-121.603049,39.777662,,POINT (619631.3352098347 4404013.54395037)
4402346.553976798,617914.8761041224,3,-121.623386,39.762886,,POINT (617914.8761041224 4402346.553976798)
4402370.172754263,617830.685018401,3,-121.6243644,39.7631104,,POINT (617830.685018401 4402370.172754263)
4402481.548110625,617878.5301468046,1,-121.623786,39.764107,turning_circle,POINT (617878.5301468046 4402481.548110625)
4401357.749535371,620694.6318314453,1,-121.591124,39.75359,,POINT (620694.6318314453 4401357.749535371)
4401262.00063962,620472.3941154004,3,-121.593735,39.752759,,POINT (620472.3941154004 4401262.00063962)
4405431.0196957765,620889.6232760674,3,-121.588099,39.790252,,POINT (620889.6232760674 4405431.019695777)
4405476.169277186,620887.3694679248,3,-121.588117,39.790659,,POINT (620887.3694679248 4405476.169277186)
4405431.442490181,620916.4239189867,3,-121.587786,39.790252,,POINT (620916.4239189867 4405431.442490181)
4405483.934691198,620886.99004109,1,-121.58812,39.790729,,POINT (620886.9900410899 4405483.934691198)
4399528.651995805,618083.9489349298,3,-121.6219186,39.7374801,,POINT (618083.9489349298 4399528.651995805)
4402658.61700455,617279.2690657586,1,-121.6307488,39.7657847,,POINT (617279.2690657586 4402658.61700455)
4402488.393539257,617280.6978407035,1,-121.6307625,39.7642512,,POINT (617280.6978407035 4402488.393539257)
4399116.797230478,615671.5588690764,3,-121.650137,39.734101,,POINT (615671.5588690764 4399116.797230478)
4399111.754755716,615464.8505105831,1,-121.6525495,39.7340836,,POINT (615464.8505105831 4399111.754755716)
4399246.186504482,615721.6715347243,4,-121.6495296,39.7352597,,POINT (615721.6715347243 4399246.186504482)
4401397.793123042,620875.8389731792,3,-121.589002,39.753925,,POINT (620875.8389731792 4401397.793123042)
4401399.699620686,620954.5593030686,1,-121.588083,39.753931,,POINT (620954.5593030686 4401399.699620686)
4401457.074838038,620875.6763971661,3,-121.588993,39.754459,,POINT (620875.6763971661 4401457.074838038)
4401276.028492814,620877.3284859189,3,-121.589007,39.752828,,POINT (620877.3284859189 4401276.028492814)
4403184.043580734,617995.2709593866,3,-121.6222973,39.7704186,,POINT (617995.2709593866 4403184.043580734)
4403408.876399664,618115.6523395663,1,-121.6208517,39.7724271,,POINT (618115.6523395663 4403408.876399664)
4403741.128480482,618013.7950233851,3,-121.621981,39.775434,,POINT (618013.7950233851 4403741.128480482)
4403680.534681906,617928.6351074701,1,-121.622986,39.7749,,POINT (617928.6351074701 4403680.534681906)
4403741.12479311,618215.3614286289,1,-121.619628,39.775406,,POINT (618215.3614286289 4403741.12479311)
4403982.989160039,618003.4767432938,4,-121.622058,39.777614,,POINT (618003.4767432938 4403982.989160039)
4403984.356357126,618086.5124143154,3,-121.6210884,39.7776148,,POINT (618086.5124143154 4403984.356357126)
4404171.341176095,617718.8467738328,1,-121.625347,39.77935,,POINT (617718.8467738328 4404171.341176095)
4403819.308866784,621645.504119658,3,-121.579572,39.775627,,POINT (621645.504119658 4403819.308866784)
4403838.224286197,621857.9094004363,1,-121.577089,39.775767,,POINT (621857.9094004363 4403838.224286197)
4403974.726458991,621644.8374288247,3,-121.579551,39.777027,,POINT (621644.8374288247 4403974.726458991)
4400010.506288475,616744.3092132712,1,-121.637463,39.742005,,POINT (616744.3092132712 4400010.506288475)
4398942.52361086,622788.0721082742,3,-121.567145,39.731536,,POINT (622788.0721082742 4398942.52361086)
4398911.5045681745,622186.641725361,4,-121.574167,39.731343,,POINT (622186.641725361 4398911.504568174)
4398837.546240849,622818.8099474354,1,-121.566806,39.730586,,POINT (622818.8099474354 4398837.546240849)
4399208.498142893,622702.902760036,3,-121.568089,39.733944,,POINT (622702.9027600361 4399208.498142893)
4399166.051988342,622234.1934930013,3,-121.573565,39.733629,,POINT (622234.1934930013 4399166.051988342)
4399044.462535895,622121.0947591625,1,-121.574907,39.73255,,POINT (622121.0947591625 4399044.462535895)
4403321.507052494,617332.5274680376,3,-121.6300088,39.7717484,,POINT (617332.5274680376 4403321.507052494)
4403321.610845177,617250.756011155,1,-121.6309633,39.7717606,,POINT (617250.756011155 4403321.610845177)
4403610.996470585,617325.2542557766,3,-121.630042,39.774357,,POINT (617325.2542557766 4403610.996470585)
4400090.409482051,621149.0912990472,1,-121.586054,39.74211,,POINT (621149.0912990472 4400090.409482051)
4400164.323172504,621291.6355687251,3,-121.5843772,39.7427555,,POINT (621291.6355687251 4400164.323172504)
4400733.551749519,616442.7517652144,1,-121.6408536,39.7485592,,POINT (616442.7517652144 4400733.551749519)
4400795.961879607,616691.7872940132,3,-121.6379365,39.7490873,,POINT (616691.7872940132 4400795.961879607)
4401608.4563688645,620158.6472958875,3,-121.597333,39.755924,,POINT (620158.6472958875 4401608.456368865)
4401700.011754464,620241.4444786231,1,-121.59635,39.756737,,POINT (620241.4444786231 4401700.011754464)
4401608.014860895,620094.9876094895,3,-121.598076,39.755929,,POINT (620094.9876094895 4401608.014860895)
4401090.977343037,620476.0215117477,3,-121.593724,39.751218,,POINT (620476.0215117477 4401090.977343037)
4401089.194568152,620376.5581508472,1,-121.594885,39.751216,,POINT (620376.5581508472 4401089.194568152)
4401172.044447194,620449.2122053178,3,-121.594022,39.751952,,POINT (620449.2122053178 4401172.044447194)
4401503.534358964,616405.671795565,3,-121.64115,39.7555,,POINT (616405.6717955651 4401503.534358964)
4401373.5518158,616531.2156941035,3,-121.6397079,39.754312,,POINT (616531.2156941035 4401373.5518158)
4401477.228771532,616200.9343712031,3,-121.643544,39.755291,,POINT (616200.9343712031 4401477.228771532)
4401441.590655933,616222.8103731727,1,-121.643295,39.754967,,POINT (616222.8103731727 4401441.590655933)
4404603.963168729,620807.7616944552,1,-121.589207,39.782814,,POINT (620807.7616944552 4404603.963168729)
4404535.454269431,620567.3763893165,1,-121.592026,39.782231,,POINT (620567.3763893165 4404535.454269431)
4400625.026851098,618930.9790914021,1,-121.611838,39.747238,,POINT (618930.9790914021 4400625.026851098)
4404978.21407636,621377.185059898,1,-121.58249,39.786104,,POINT (621377.185059898 4404978.21407636)
4404989.05230145,621626.6880446454,3,-121.579575,39.786166,,POINT (621626.6880446454 4404989.05230145)
4399525.014690946,617282.3646917369,3,-121.6312715,39.737558,,POINT (617282.3646917369 4399525.014690946)
4399554.657604473,617311.5246406879,3,-121.630926,39.737821,,POINT (617311.5246406879 4399554.657604473)
4399304.55527941,617397.0212297142,1,-121.6299731,39.7355564,turning_circle,POINT (617397.0212297142 4399304.55527941)
4399484.977493773,617244.2693561811,3,-121.6317231,39.7372026,,POINT (617244.2693561811 4399484.977493773)
4400988.31549216,620477.975870772,3,-121.59372,39.750293,,POINT (620477.975870772 4400988.31549216)
4400300.917344123,618111.7515670493,1,-121.6214556,39.7444325,,POINT (618111.7515670493 4400300.917344123)
4400285.9776322525,618234.5611991811,3,-121.6200253,39.7442809,,POINT (618234.5611991811 4400285.977632252)
4400334.936272583,618233.8328400792,3,-121.620025,39.744722,,POINT (618233.8328400792 4400334.936272583)
4400232.215847461,618275.181043031,3,-121.619561,39.743791,,POINT (618275.181043031 4400232.215847461)
4400191.99162952,618316.081311927,3,-121.619091,39.743423,,POINT (618316.0813119269 4400191.99162952)
4400336.134940866,618311.6314644124,4,-121.619117,39.744722,,POINT (618311.6314644124 4400336.134940866)
4400201.092923033,618452.7233626258,1,-121.617495,39.743486,,POINT (618452.7233626258 4400201.092923033)
4401339.872722998,618521.9888029066,1,-121.6164816,39.753734,,POINT (618521.9888029066 4401339.872722998)
4401339.511313802,618459.0375191609,3,-121.6172163,39.7537395,,POINT (618459.0375191609 4401339.511313802)
4400875.404949003,617990.0938046589,1,-121.6227721,39.7496241,,POINT (617990.0938046589 4400875.404949003)
4400897.652809745,617915.6854358782,3,-121.6236364,39.7498348,,POINT (617915.6854358782 4400897.652809745)
4401981.352634062,616119.3307504372,4,-121.6444073,39.7598431,,POINT (616119.3307504372 4401981.352634062)
4399572.9393493645,618286.7864703813,1,-121.6195441,39.7378509,,POINT (618286.7864703813 4399572.939349364)
4402473.642373683,622497.0894505322,3,-121.569882,39.763384,,POINT (622497.0894505322 4402473.642373683)
4402464.553478218,622546.6722128781,3,-121.569305,39.763295,,POINT (622546.6722128781 4402464.553478218)
4402572.21151789,622496.0295207285,1,-121.569876,39.764272,,POINT (622496.0295207285 4402572.21151789)
4402830.555635145,622558.5602112759,1,-121.569098,39.76659,,POINT (622558.5602112759 4402830.555635145)
4403451.227671884,621649.3728533261,3,-121.579595,39.772311,,POINT (621649.3728533261 4403451.227671884)
4403471.650220991,621649.0488926189,3,-121.579595,39.772495,,POINT (621649.0488926189 4403471.650220991)
4403426.495063998,621538.9092866754,1,-121.580889,39.772104,,POINT (621538.9092866754 4403426.495063998)
4404710.467309981,619812.6675852552,1,-121.600805,39.783914,,POINT (619812.6675852552 4404710.467309981)
4404732.96026178,619582.3365610463,1,-121.60349,39.784149,,POINT (619582.3365610463 4404732.96026178)
4401709.683012625,620595.9539096836,1,-121.592211,39.756774,,POINT (620595.9539096836 4401709.683012625)
4401614.308424715,620616.5614763475,3,-121.591988,39.755912,,POINT (620616.5614763475 4401614.308424715)
4399793.035010058,620347.2605621864,1,-121.595464,39.739545,,POINT (620347.2605621864 4399793.035010058)
4402681.7469715765,620721.6989568635,3,-121.590565,39.765512,,POINT (620721.6989568635 4402681.746971576)
4402756.684041725,621012.6154286832,1,-121.5871557,39.7661457,,POINT (621012.6154286832 4402756.684041725)
4402620.983471564,620860.4249301383,3,-121.588957,39.764945,,POINT (620860.4249301383 4402620.983471564)
4402690.399230705,620657.733552358,1,-121.59131,39.765599,,POINT (620657.733552358 4402690.399230705)
4402611.0487343855,620730.0942095806,4,-121.59048,39.764874,,POINT (620730.0942095806 4402611.048734386)
4398383.371207474,616870.7156768937,3,-121.636277,39.727331,,POINT (616870.7156768937 4398383.371207474)
4398329.775424878,617069.2089381542,1,-121.633971,39.726821,,POINT (617069.2089381542 4398329.775424878)
4399248.479299733,617230.5235054326,1,-121.6319256,39.7350742,,POINT (617230.5235054326 4399248.479299733)
4400510.171491772,620888.4481183577,3,-121.589018,39.745928,,POINT (620888.4481183577 4400510.171491772)
4400522.941072957,621128.038958321,1,-121.58622,39.746009,,POINT (621128.038958321 4400522.941072957)
4401925.546204861,616071.0192422995,3,-121.644981,39.759347,,POINT (616071.0192422995 4401925.546204861)
4401851.288652724,616159.8824921997,1,-121.643957,39.758666,,POINT (616159.8824921997 4401851.288652724)
4403102.5222606035,619567.244454567,3,-121.603963,39.769465,,POINT (619567.244454567 4403102.522260603)
4403101.453139972,619598.3599020627,1,-121.6036,39.769451,,POINT (619598.3599020627 4403101.453139972)
4403205.521709983,619551.3317540645,3,-121.60413,39.770395,,POINT (619551.3317540645 4403205.521709983)
4403039.005544661,619516.4886191338,1,-121.604567,39.7689,,POINT (619516.4886191338 4403039.005544661)
4400599.309836682,618068.4245521226,3,-121.6219076,39.7471263,,POINT (618068.4245521226 4400599.309836682)
4400657.16207049,618064.1581652218,3,-121.621947,39.747648,,POINT (618064.1581652218 4400657.16207049)
4400549.49181513,617956.9335937564,1,-121.6232175,39.746693,,POINT (617956.9335937564 4400549.49181513)
4400347.82801279,618070.2702024385,3,-121.6219312,39.7448608,,POINT (618070.2702024385 4400347.82801279)
4405815.46823062,621422.4197544636,1,-121.581807,39.793639,,POINT (621422.4197544636 4405815.46823062)
4405819.4636931885,621611.3692363526,3,-121.5796,39.793648,,POINT (621611.3692363526 4405819.463693189)
4405796.704796468,621611.3878461712,4,-121.579604,39.793443,,POINT (621611.3878461712 4405796.704796468)
4405913.475703613,621609.9629030982,3,-121.579599,39.794495,,POINT (621609.9629030982 4405913.475703613)
4402386.5249082865,616836.2324710881,1,-121.6359683,39.7633947,,POINT (616836.2324710881 4402386.524908287)
4403495.625877162,621648.7542361843,3,-121.579594,39.772711,,POINT (621648.7542361843 4403495.625877162)
4403491.084772793,621516.3828725358,1,-121.58114,39.772689,,POINT (621516.3828725358 4403491.084772793)
4403566.555280186,621647.9717455964,4,-121.57959,39.77335,,POINT (621647.9717455964 4403566.555280186)
4403223.978226143,620376.3930024721,3,-121.594496,39.770445,,POINT (620376.3930024721 4403223.978226143)
4403324.408653014,620359.5674738939,1,-121.594674,39.771352,,POINT (620359.5674738939 4403324.408653014)
4403224.499096573,620430.7857167447,3,-121.593861,39.770442,,POINT (620430.7857167447 4403224.499096573)
4404590.040018481,620282.3987207672,1,-121.595343,39.782763,,POINT (620282.3987207672 4404590.040018481)
4404584.153387594,620381.251847457,1,-121.59419,39.782696,,POINT (620381.251847457 4404584.153387594)
4404560.517390924,619580.4012008436,3,-121.603544,39.782596,,POINT (619580.4012008436 4404560.517390924)
4404644.021441972,619638.4571189154,1,-121.602851,39.78334,,POINT (619638.4571189154 4404644.021441972)
4404677.505409605,619528.8970248676,1,-121.604124,39.783657,,POINT (619528.8970248676 4404677.505409605)
4404406.745044091,620524.7473071854,1,-121.5925473,39.7810777,,POINT (620524.7473071854 4404406.745044091)
4404284.490978635,620528.3224639603,1,-121.592528,39.779976,,POINT (620528.3224639603 4404284.490978635)
4401435.00892029,619452.3617975479,1,-121.605607,39.754461,,POINT (619452.3617975479 4401435.00892029)
4401673.618588111,619504.2585625544,1,-121.604958,39.756603,,POINT (619504.2585625544 4401673.618588111)
