name,highway,oneway,length,lanes,speed_kph,maxspeed,travel_time,geometry
Pentz Road,tertiary,False,37.343,,56.3,35 mph,2.4,"LINESTRING (-121.574513 39.763629, -121.574504 39.76352499999999, -121.574459 39.763296)"
Clark Road,secondary,False,89.315,,56.3,35 mph,5.7,"LINESTRING (-121.603406 39.764255, -121.603222 39.76455, -121.603127 39.764693, -121.603082 39.76475199999999, -121.602919 39.76496499999999)"
Clark Road,secondary,False,112.956,,56.3,35 mph,7.2,"LINESTRING (-121.603406 39.764255, -121.603823 39.76360700000001, -121.603988 39.76334300000001)"
Pentz Road,tertiary,False,37.343,,56.3,35 mph,2.4,"LINESTRING (-121.574459 39.763296, -121.574504 39.76352499999999, -121.574513 39.763629)"
Pentz Road,tertiary,False,51.046,,56.3,35 mph,3.3,"LINESTRING (-121.574459 39.763296, -121.574388 39.76293800000001, -121.574363 39.76284299999999)"
Pentz Road,tertiary,False,87.732,,56.3,35 mph,5.6,"LINESTRING (-121.573782 39.76153300000001, -121.573419 39.76079499999999)"
Pentz Road,tertiary,False,154.108,,56.3,35 mph,9.9,"LINESTRING (-121.573782 39.76153300000001, -121.574199 39.762382, -121.57426 39.76252199999999, -121.574312 39.76266200000001, -121.574363 39.76284299999999)"
Pentz Road,tertiary,False,42.779,,56.3,35 mph,2.7,"LINESTRING (-121.574952 39.76538499999999, -121.575154 39.76573699999999)"
Pentz Road,tertiary,False,61.038000000000004,,56.3,35 mph,3.9,"LINESTRING (-121.574952 39.76538499999999, -121.574909 39.76530999999999, -121.574774 39.76505999999999, -121.574714 39.76493299999999, -121.574693 39.764874)"
Clark Road,secondary,False,135.51,,56.3,35 mph,8.7,"LINESTRING (-121.602127 39.76571100000001, -121.601882 39.76593499999999, -121.601793 39.76600999999999, -121.601203 39.766539, -121.601103 39.76664100000001)"
Clark Road,secondary,False,107.16,,56.3,35 mph,6.9,"LINESTRING (-121.602127 39.76571100000001, -121.602402 39.76545900000001, -121.60249 39.76538399999999, -121.602706 39.76518399999999, -121.602751 39.765135, -121.602804 39.76509, -121.602865 39.765028, -121.602919 39.76496499999999)"
Pentz Road,tertiary,False,32.723,,56.3,35 mph,2.1,"LINESTRING (-121.575344 39.76606700000001, -121.575505 39.76633399999999)"
