name,highway,oneway,length,lanes,speed_kph,maxspeed,travel_time,geometry
Skyway,trunk,False,36.618,4,72.4,45 mph,1.8,"LINESTRING (-121.643842 39.74641799999999, -121.644254 39.746508)"
Skyway,trunk,False,123.437,4,72.4,45 mph,6.1,"LINESTRING (-121.643842 39.74641799999999, -121.64367 39.74637500000001, -121.64275 39.74618, -121.64257 39.746146, -121.642449 39.74612799999999)"
Skyway,trunk,False,36.618,4,72.4,45 mph,1.8,"LINESTRING (-121.644254 39.746508, -121.643842 39.74641799999999)"
Skyway,trunk,False,112.286,4,72.4,45 mph,5.6,"LINESTRING (-121.644254 39.746508, -121.6444017 39.746531, -121.6447209 39.7466014, -121.6450025 39.7466299, -121.6453598 39.74662990000001, -121.6455487 39.746621)"
Skyway,secondary,False,419.12000000000006,4,56.3,35 mph,26.8,"LINESTRING (-121.6361146 39.7471492, -121.634868 39.748047, -121.633385 39.749129, -121.633285 39.749209, -121.633156 39.749302, -121.6330226 39.7493984, -121.632972 39.749435, -121.632769 39.74959399999999, -121.632638 39.749711, -121.6325822 39.7497609)"
Skyway,secondary,False,163.583,4,56.3,35 mph,10.5,"LINESTRING (-121.6361146 39.7471492, -121.636526 39.746828, -121.63663 39.74675739999999, -121.636746 39.74668599999999, -121.636986 39.746554, -121.63702 39.746538, -121.637263 39.746426, -121.637409 39.746365, -121.6375507 39.7463098, -121.6376398 39.7462814)"
Neal Road,tertiary,False,161.645,2,56.3,35 mph,10.3,"LINESTRING (-121.6382488 39.7454261, -121.638737 39.745079, -121.639044 39.744853, -121.639277 39.744666, -121.639604 39.74441299999999)"
Neal Road,tertiary,False,92.92499999999998,2,56.3,35 mph,5.9,"LINESTRING (-121.6382488 39.7454261, -121.638104 39.7455622, -121.638039 39.74563399999999, -121.6379806 39.7457684, -121.6379592 39.74590039999998, -121.637986 39.7460159, -121.6380256 39.7460588, -121.6381238 39.7461618)"
Neal Road,tertiary,False,89.33699999999999,2,56.3,35 mph,5.7,"LINESTRING (-121.642879 39.74190999999999, -121.642945 39.74185700000001, -121.643235 39.74164000000001, -121.6436322 39.7413533)"
Neal Road,tertiary,False,111.28399999999999,2,56.3,35 mph,7.1,"LINESTRING (-121.642879 39.74190999999999, -121.642764 39.74200399999999, -121.64269 39.742057, -121.642494 39.74221300000001, -121.642139 39.74247400000001, -121.641973 39.742585, -121.641946 39.742607)"
Skyway,secondary,False,71.258,4,56.3,35 mph,4.6,"LINESTRING (-121.6325822 39.7497609, -121.632391 39.749932, -121.6320482 39.7502529)"
Skyway,secondary,False,419.12,4,56.3,35 mph,26.8,"LINESTRING (-121.6325822 39.7497609, -121.632638 39.749711, -121.632769 39.74959399999999, -121.632972 39.749435, -121.6330226 39.7493984, -121.633156 39.749302, -121.633285 39.749209, -121.633385 39.749129, -121.634868 39.748047, -121.6361146 39.7471492)"
Skyway,secondary,False,196.60242313888273,4,56.3,35 mph,12.6,"LINESTRING (-121.6320482 39.7502529, -121.631559 39.75077, -121.63146 39.75086300000001, -121.631311 39.751014, -121.630772 39.751562, -121.630727 39.75160199999999, -121.6306658000571 39.75166610001746)"
Skyway,secondary,False,71.258,4,56.3,35 mph,4.6,"LINESTRING (-121.6320482 39.7502529, -121.632391 39.749932, -121.6325822 39.7497609)"
Skyway,secondary,False,196.60242313888273,4,56.3,35 mph,12.6,"LINESTRING (-121.6306658000571 39.75166610001746, -121.630727 39.75160199999999, -121.630772 39.751562, -121.631311 39.751014, -121.63146 39.75086300000001, -121.631559 39.75077, -121.6320482 39.7502529)"
Skyway,secondary,False,184.92000231321921,4,56.3,35 mph,11.8,"LINESTRING (-121.6306658000571 39.75166610001746, -121.6306046 39.7517302, -121.630434 39.75190899999999, -121.630217 39.752159, -121.630076 39.75231100000001, -121.630001 39.752382, -121.629931 39.752458, -121.629698 39.75268, -121.629621 39.75276000000001, -121.62943 39.752988, -121.629402 39.75301499999998)"
Skyway,secondary,False,26.532,4,56.3,35 mph,1.7,"LINESTRING (-121.6292267 39.7532119, -121.629402 39.75301499999998)"
Skyway,secondary,False,83.945,4,56.3,35 mph,5.4,"LINESTRING (-121.6292267 39.7532119, -121.629077 39.75338000000001, -121.628971 39.75349099999999, -121.628663 39.75383)"
Skyway,secondary,False,26.532,4,56.3,35 mph,1.7,"LINESTRING (-121.629402 39.75301499999998, -121.6292267 39.7532119)"
Skyway,secondary,False,184.92000231321921,4,56.3,35 mph,11.8,"LINESTRING (-121.629402 39.75301499999998, -121.62943 39.752988, -121.629621 39.75276000000001, -121.629698 39.75268, -121.629931 39.752458, -121.630001 39.752382, -121.630076 39.75231100000001, -121.630217 39.752159, -121.630434 39.75190899999999, -121.6306046 39.7517302, -121.6306658000571 39.75166610001746)"
Skyway,secondary,False,83.945,4,56.3,35 mph,5.4,"LINESTRING (-121.628663 39.75383, -121.628971 39.75349099999999, -121.629077 39.75338000000001, -121.6292267 39.7532119)"
